PlayerId,Number,Name,PositionId,BirthDate,Nationality,Height,FootId,Value,ValueUnitId,Age,TeamId
1791,6,Cihan Kazan,5,11-Mar-05,Türkiye,"1,80m",2,50,1,18,63
1792,8,Selim Kayaci,6,20-Mar-95,Türkiye,"1,75m",2,125,1,28,63
1793,23,Abdullah Balikci,6,18 Şub 1997,Türkiye,"1,68m",2,125,1,26,63
1794,53,Berat Satir,6,13-May-04,Türkiye,"1,80m",2,10,1,19,63
1795,10,Selcuk Alibaz,7,3 Ara 1989,Türkiye,"1,77m",1,125,1,33,63
1796,21,Mert Cayir,7,22 Tem 2003,Türkiye,"1,68m",2,100,1,20,63
1797,77,Ramazan Cevik,8,1 Nis 1992,Belçika,"1,72m",1,100,1,31,63
1798,48,Aykut Uluc,8,10 Oca 1993,Türkiye,-,,75,1,30,63
1799,80,Ali Ceylan,8,17 Haz 1998,Türkiye,"1,69m",2,75,1,25,63
1800,20,Nurettin Cakir,8,18 Eyl 1995,Türkiye,"1,76m",2,10,1,28,63
1801,99,Furkan Ceylan,11,1 Oca 2003,Türkiye,"1,79m",2,125,1,20,63
1802,9,Murat Yilmaz,11,15 Ara 1988,Türkiye,"1,90m",1,100,1,34,63
1803,61,Özcan Yasar,11,13 Oca 2002,Türkiye,-,1,100,1,21,63
1804,11,Burak Özduman,11,9 Eyl 2004,Türkiye,-,,75,1,19,63
1805,21,Abdullah Yigiter,1,20 Şub 2000,Türkiye,"1,89m",2,125,1,23,64
1806,37,Yasin Davus,1,5 Şub 1995,Türkiye,-,,25,1,28,64
1807,22,Batihan Gebecelioglu,1,14-May-04,Türkiye,"1,94m",2,10,1,19,64
1808,88,Yalcin Kilinc,2,1 Eki 1988,Türkiye,"1,85m",1,125,1,35,64
1809,4,Emre Can Coskun,2,7 Haz 1994,Türkiye,"1,84m",2,100,1,29,64
1810,15,Oguz Yilmaz,2,1 Oca 1993,Türkiye,"1,85m",2,100,1,30,64
1811,19,Umut Erdem,3,5 Şub 2004,Türkiye,"1,82m",1,100,1,19,64
1812,3,Saban Özel,3,1-May-88,Türkiye,"1,78m",1,50,1,35,64
1813,25,Muhammed Sarikaya,4,3 Oca 2002,Türkiye,"1,82m",2,125,1,21,64
1814,40,Berkan Aydeniz,4,14-Mar-99,Türkiye,"1,83m",3,100,1,24,64
1815,5,Yasin Basaytac,5,17-May-96,Türkiye,"1,78m",2,75,1,27,64
1816,14,Kubilay Yavuz,6,26 Eyl 1994,Türkiye,"1,74m",1,200,1,29,64
1817,8,Ismail Güven,6,16 Nis 1994,Türkiye,"1,72m",2,150,1,29,64
1818,45,Ali Akkus,6,25 Oca 1999,Türkiye,"1,75m",2,125,1,24,64
1819,6,Ramazan Keskin,6,4 Oca 1999,Türkiye,-,2,100,1,24,64
1820,10,Mustafa Alptekin Cayli,7,22 Eki 2004,Türkiye,"1,77m",1,150,1,18,64
1821,41,Yigitali Bayrak,7,5-May-96,Türkiye,"1,74m",3,75,1,27,64
1822,79,Efe Cetin,7,7 Nis 2003,Türkiye,"1,71m",2,25,1,20,64
1823,7,Abdulaziz Solmaz,8,7 Ağu 1988,Türkiye,"1,77m",2,50,1,35,64
1824,17,Zahit Findik,9,28 Tem 1991,Türkiye,"1,77m",3,150,1,32,64
1825,9,Okan Eken,11,14 Ağu 1992,Türkiye,-,2,175,1,31,64
1826,11,Yusuf Türk,11,13 Şub 1998,Türkiye,"1,81m",2,150,1,25,64
1827,23,Efe Görgülü,11,2 Oca 2001,Türkiye,"1,84m",2,10,1,22,64
1828,-,Nebi Berkan Atmaca,14,14 Şub 2003,Türkiye,-,,10,1,20,65
1829,13,Philipp Angeler,1,13 Kas 1996,Avusturya,"1,95m",2,75,1,26,65
1830,1,Ömer Alici,1,23 Eyl 1985,Türkiye,"1,85m",2,25,1,38,65
1831,-,Edis Köksaldi,1,4 Haz 2005,Türkiye,"1,86m",2,10,1,18,65
1832,69,Ahmet Bugra Erbay,1,31-May-04,Türkiye,"1,81m",2,10,1,19,65
1833,4,Bora Cuha,2,10 Nis 2003,Türkiye,"1,86m",,100,1,20,65
1834,34,Fatih Solmaz,2,10-May-89,Türkiye,"1,86m",1,75,1,34,65
1835,6,Baris Basdas,2,17 Oca 1990,Türkiye,"1,90m",2,50,1,33,65
1836,64,Berkay Dogan,2,18-May-02,Avusturya,"1,87m",3,50,1,21,65
1837,-,Mustafa Doruk Gündüz,2,10 Nis 2003,Türkiye,"1,86m",2,25,1,20,65
1838,23,Oguz Cetinkaya,3,10 Şub 1993,Türkiye,"1,73m",1,175,1,30,65
1839,3,Anil Sahin,3,26-Mar-93,Türkiye,"1,70m",3,125,1,30,65
1840,33,Bartu Ermis,3,8 Haz 2005,Türkiye,"1,74m",1,25,1,18,65
1841,11,Tarik Camdal,4,24-Mar-91,Türkiye,"1,76m",2,75,1,32,65
1842,8,Eray Ataseven,5,29 Haz 1993,Türkiye,"1,81m",2,125,1,30,65
1843,5,Sedat Dursun,5,23-Mar-97,Türkiye,"1,83m",2,100,1,26,65
1844,20,Atakan Müjde,6,25 Eki 2003,Türkiye,"1,82m",2,150,1,19,65
1845,18,Hakan Özmert,6,3 Haz 1985,Türkiye,"1,78m",2,75,1,38,65
1846,22,Uygar Zeybek,6,4 Haz 1995,Türkiye,"1,78m",2,75,1,28,65
1847,88,Saruhan Findikci,7,25 Haz 1997,Türkiye,-,1,175,1,26,65
1848,35,Cuma Menize,7,10 Haz 2000,Türkiye,"1,72m",2,100,1,23,65
1849,17,Oguzhan Akgün,8,13 Tem 2001,Türkiye,"1,75m",1,175,1,22,65
1850,7,Engin Bekdemir,8,7 Şub 1992,Türkiye,"1,71m",2,75,1,31,65
1851,66,Caner Dogan,8,23 Şub 2004,Türkiye,"1,76m",1,50,1,19,65
1852,50,Yasar Acer,9,7 Şub 2000,Türkiye,"1,75m",1,10,1,23,65
1853,61,Melihcan Demirci,9,26 Oca 2001,Türkiye,"1,83m",1,10,1,22,65
1854,10,Taha Dönmez,11,21-Mar-01,Türkiye,"1,82m",2,150,1,22,65
1855,9,Umut Bulut,11,15-Mar-83,Türkiye,"1,84m",2,25,1,40,65
1856,99,Baran Engül,11,28 Şub 2003,Türkiye,"1,83m",2,10,1,20,65
1857,1,Hayrullah Akyüz,1,2 Eki 1993,Türkiye,"1,85m",2,150,1,30,66
1858,-,Musa Koc,1,7 Eyl 2004,Türkiye,"1,90m",,25,1,19,66
1859,13,Baran Güler,1,17 Eyl 1999,Türkiye,"1,88m",2,10,1,24,66
1860,44,Yigit Ulas,2,19 Haz 2004,Türkiye,"1,83m",2,200,1,19,66
1861,4,Mete Yildiz,2,11 Şub 1998,Türkiye,"1,92m",2,125,1,25,66
1862,6,Siyar Kepir,2,20 Ağu 1998,Türkiye,"1,85m",2,125,1,25,66
1863,5,Furkan Özcan,2,14 Oca 1999,Türkiye,"1,81m",1,75,1,24,66
1864,-,Hüseyin Ergenc,2,1 Oca 2001,Türkiye,"1,88m",2,10,1,22,66
1865,-,Anil Batin Aydin,3,9 Oca 2003,Türkiye,-,1,25,1,20,66
1866,69,Selcuk Hakalmaz,3,18 Nis 1996,Türkiye,"1,76m",1,25,1,27,66
1867,3,Alper Tursun,4,13 Haz 1993,Türkiye,"1,80m",2,125,1,30,66
1868,41,Onur Takir,4,24 Nis 2000,Türkiye,"1,70m",2,100,1,23,66
1869,61,Berkan Turan,5,6 Tem 1998,Türkiye,"1,83m",2,75,1,25,66
1870,22,Erdem Dikbasan,5,23 Kas 2000,Türkiye,"1,90m",2,50,1,22,66
1871,77,Kadir Kaan Yurdakul,6,22 Ara 2000,Türkiye,-,2,150,1,22,66
1872,53,Ömer Gümüs,6,7 Tem 2003,Türkiye,"1,75m",1,100,1,20,66
1873,23,Yilmaz Daler,6,30-May-99,Türkiye,"1,84m",3,25,1,24,66
1874,8,Özcan Aydin,7,23 Eyl 1997,Türkiye,-,2,100,1,26,66
1875,10,Ibrahim Can Köse,8,28 Eki 1998,Türkiye,"1,78m",2,100,1,24,66
1876,70,Ahmet Karademir,8,2 Nis 2004,Türkiye,"1,73m",2,100,1,19,66
1877,88,Polat Abay,8,17 Eyl 2003,Türkiye,"1,78m",1,75,1,20,66
1878,11,Sinan Kurt,8,23 Tem 1996,Almanya,"1,73m",1,10,1,27,66
1879,45,Eray Sürül,9,10-May-03,Türkiye,-,2,25,1,20,66
1880,20,Emincan Tekin,10,26 Ağu 2002,Türkiye,"1,68m",2,50,1,21,66
1881,7,Nadir Ciftci,11,12 Şub 1992,Türkiye,"1,80m",2,150,1,31,66
1882,17,Oktay Balci,11,9 Ara 1997,Türkiye,"1,85m",2,125,1,25,66
1883,98,Berk Balaban,1,1 Oca 2000,Türkiye,"1,98m",2,75,1,23,67
1884,1,Alp Tutar,1,28-May-97,Türkiye,"1,96m",2,25,1,26,67
1885,58,Batuhan Enes Yildizdagi,1,14 Kas 2003,Türkiye,"1,84m",2,10,1,19,67
1886,3,Yigithan Güveli,2,16-May-98,Türkiye,"1,95m",2,125,1,25,67
1887,5,Halil Duman,2,8-Mar-01,Türkiye,"1,86m",2,50,1,22,67
1888,23,Egemen Tutar,2,12-Mar-04,Türkiye,-,2,25,1,19,67
1889,88,Furkan Uludas,2,23 Eki 2003,Türkiye,"1,85m",2,25,1,19,67
1890,-,Emir Kilinc,2,23 Eki 2004,Türkiye,"1,83m",,10,1,18,67
1891,13,Enes Salih Cavdar,2,12 Ağu 1998,Türkiye,-,1,10,1,25,67
1892,75,Gürkan Baskan,2,1 Nis 2002,Türkiye,"1,90m",2,10,1,21,67
1893,25,Osman Torun,3,16-May-90,Türkiye,"1,78m",1,125,1,33,67
1894,4,Samet Karakoc,3,22 Eki 2002,Azerbaycan,"1,85m",1,50,1,20,67
1895,21,Ayberk Kaygisiz,4,11 Ağu 2004,Türkiye,-,2,325,1,19,67
1896,8,Zihni Temelci,5,11 Oca 1999,Türkiye,"1,77m",2,150,1,24,67
1897,6,Caner Koca,5,14 Nis 1996,Türkiye,"1,83m",2,125,1,27,67
1898,14,Dzhemal Kyzylatesh,5,14-Mar-94,Türkiye,"1,78m",2,125,1,29,67
1899,16,Abdulkerim Canli,5,2-Mar-98,Türkiye,"1,84m",2,25,1,25,67
1900,20,Cem Özdemir,6,27 Tem 1992,Türkiye,"1,80m",2,100,1,31,67
1901,10,Emre Can Atila,6,2 Eyl 1996,Türkiye,"1,74m",1,75,1,27,67
1902,18,Ilhan Doganay,6,6 Şub 2004,Türkiye,-,,25,1,19,67
1903,11,Muhammet Enes Alphan,6,4 Eyl 2004,Türkiye,"1,84m",2,10,1,19,67
1904,26,Ahmet Bahcivan,6,27 Şub 1996,Türkiye,"1,87m",1,10,1,27,67
1905,32,Ayberk Nazli,6,21 Nis 2003,Türkiye,"1,85m",2,10,1,20,67
1906,35,Efe Can Sacikara,7,29-Mar-04,Türkiye,-,1,100,1,19,67
1907,-,Alperen Soysal,7,6 Şub 2003,Türkiye,"1,68m",2,25,1,20,67
1908,22,Alim Harlak,8,13 Oca 1996,Türkiye,"1,82m",1,175,1,27,67
1909,7,Ömer Cicek,9,17 Oca 1993,Türkiye,-,2,50,1,30,67
1910,33,Muhlis Istemi,9,20 Nis 2000,Türkiye,"1,70m",2,25,1,23,67
1911,9,Mehmet Kücükdurmus,11,5 Ağu 1994,Türkiye,"1,87m",2,75,1,29,67
1912,90,Zeki Saki,11,9 Tem 2004,Türkiye,"1,83m",2,50,1,19,67
1913,99,Muhammet Hasim Coban,11,19 Şub 1994,Türkiye,-,,50,1,29,67
1914,25,Abdulaziz Demircan,1,5 Şub 1991,Türkiye,"1,93m",2,100,1,32,69
1915,1,Ramazan Köse,1,12-May-88,Türkiye,"1,93m",2,25,1,35,69
1916,98,Tugran Burak Tug,1,26 Eyl 2005,Türkiye,"1,95m",2,25,1,18,69
1917,5,Ismail Güner,2,18-Mar-00,Türkiye,"1,85m",3,150,1,23,69
1918,41,Talha Özler,2,2 Oca 2000,Türkiye,"1,87m",2,125,1,23,69
1919,53,Lokman Gör,2,15 Ara 1990,Türkiye,"1,87m",1,125,1,32,69
1920,4,Melih Mursal,2,10 Eki 1994,Türkiye,"1,88m",2,25,1,29,69
1921,33,Muhammed Bayir,3,5 Şub 1989,Türkiye,"1,70m",1,50,1,34,69
1922,74,Hüseyincan Kirikci,3,9-Mar-04,Türkiye,-,1,25,1,19,69
1923,77,Mirac Acer,4,3 Ağu 1996,Türkiye,-,2,200,1,27,69
1924,61,Kaan Aygün,4,11 Kas 2003,Türkiye,"1,84m",3,10,1,19,69
1925,93,Sedat Yilmaz,4,7-Mar-03,Türkiye,"1,80m",2,10,1,20,69
1926,6,Aykut Ceviker,5,3 Oca 1990,Türkiye,-,2,100,1,33,69
1927,8,Berk Akgönül,6,9-Mar-00,Türkiye,"1,76m",2,100,1,23,69
1928,70,Vedat Bora,6,27 Oca 1995,Türkiye,"1,75m",2,100,1,28,69
1929,20,Seckin Getbay,6,27 Oca 1989,Türkiye,"1,78m",1,50,1,34,69
1930,10,Batuhan Günaldi,6,22-May-03,Türkiye,"1,76m",2,10,1,20,69
1931,17,Ismail Onur Kalkan,6,29-May-04,Türkiye,"1,85m",1,10,1,19,69
1932,19,Reso Akin,12,1 Eki 1996,Türkiye,"1,79m",2,75,1,27,69
1933,-,Furkan Berkay Ucar,7,19 Ara 2003,Türkiye,"1,70m",2,10,1,19,69
1934,7,Rüstem Yigit Yikilmaz,8,12 Tem 2002,Türkiye,"1,77m",2,25,1,21,69
1935,21,Siddik Istemi,9,20 Nis 1991,Türkiye,"1,68m",2,100,1,32,69
1936,60,Turan Yilmaz,9,22 Eyl 1989,Türkiye,"1,70m",2,100,1,34,69
1937,18,Mehmet Han Kücük,9,25 Eki 2004,Türkiye,"1,80m",2,10,1,18,69
1938,9,Fatih Aktay,11,29 Ağu 1997,Türkiye,"1,90m",2,125,1,26,69
1939,99,Yakup Alkan,11,3-Mar-92,Türkiye,"1,86m",2,100,1,31,69
1940,11,Mertan Öztürk,11,2 Kas 1992,Türkiye,"1,81m",2,50,1,30,69
1941,18,Emre Satilmis,1,13 Eki 1996,Türkiye,"1,98m",2,50,1,27,71
1942,-,Efehan Kaptan,1,23 Eki 2002,Türkiye,"1,86m",2,10,1,20,71
1943,1,Ogün Karakaya,1,29 Nis 1995,Türkiye,"1,86m",1,10,1,28,71
1944,5,Emrah Taysi,2,7-May-94,Türkiye,"1,87m",2,125,1,29,71
1945,22,Oguzhan Acil,2,27-May-00,Türkiye,"1,88m",2,100,1,23,71
1946,55,Ercan Yazici,2,28 Kas 1994,Türkiye,"1,78m",2,100,1,28,71
1947,4,Bedirhan Özyurt,2,25-Mar-03,Türkiye,"1,95m",2,50,1,20,71
1948,68,Osman Bayrak,3,19 Tem 1995,Türkiye,"1,75m",1,100,1,28,71
1949,3,Hakan Özkan,3,21 Şub 1999,Türkiye,"1,84m",1,10,1,24,71
1950,17,Ugur Aygören,4,8 Tem 1994,Türkiye,-,2,125,1,29,71
1951,-,Ersan Yasa,4,14 Eki 2000,Türkiye,"1,78m",2,25,1,23,71
1952,21,Erol Zöngür,4,27 Nis 2001,Türkiye,"1,85m",2,10,1,22,71
1953,6,Abdussamed Karnucu,5,4 Şub 2000,Türkiye,"1,84m",2,150,1,23,71
1954,14,Atamer Bilgin,5,10 Oca 2001,Türkiye,"1,75m",2,50,1,22,71
1955,60,Serkan Gürses,5,31-May-92,Türkiye,-,2,10,1,31,71
1956,8,Fatih Somuncu,6,28 Ağu 1995,Türkiye,"1,75m",2,125,1,28,71
1957,78,Cihan Aydin,6,29 Haz 2001,Türkiye,"1,86m",2,100,1,22,71
1958,26,Berkay Tanir,6,16 Haz 1999,Avusturya,-,2,10,1,24,71
1959,12,Dogan Ates,7,13 Ağu 1988,Türkiye,-,2,50,1,35,71
1960,10,Recep Türköz,7,7 Kas 1997,Türkiye,"1,67m",1,10,1,25,71
1961,-,Mert Mirac Altintas,8,13 Kas 2001,Türkiye,"1,78m",2,100,1,21,71
1962,23,Sahin Fistikci,9,15 Kas 1994,Türkiye,"1,83m",2,125,1,28,71
1963,11,Efe Kurtulmus,9,24 Oca 2005,Türkiye,"1,70m",2,10,1,18,71
1964,2,Yasin Abdioglu,11,18 Şub 1996,Türkiye,"1,88m",2,200,1,27,71
1965,7,Alpay Aldemir,11,5 Şub 1998,Türkiye,-,2,10,1,25,71
1966,9,Furkan Aygün,11,12-Mar-05,Türkiye,-,,10,1,18,71
1967,20,Ali Kucik,11,17 Haz 1991,Türkiye,"1,77m",2,10,1,32,71
1968,35,Taha Ayan,1,11 Ağu 1998,Türkiye,"1,90m",1,50,1,25,72
1969,41,Metin Erol,1,24 Oca 1987,Türkiye,"1,82m",2,25,1,36,72
1970,1,Ihsan Efe Calis,1,22 Tem 2003,Türkiye,"1,86m",2,10,1,20,72
1971,20,Sahin Safakoglu,2,21 Eyl 1993,Türkiye,"1,85m",3,200,1,30,72
1972,42,Ömer Esenkaya,2,1 Şub 1994,Türkiye,"1,88m",2,150,1,29,72
1973,81,Ugur Kuru,2,16 Şub 1989,Türkiye,"1,76m",2,50,1,34,72
1974,-,Kagan Köroglu,2,25-May-04,Türkiye,"1,85m",2,10,1,19,72
1975,-,Hamit Kulya,3,15 Oca 1998,Türkiye,"1,80m",1,50,1,25,72
1976,39,Kerem Can Akyüz,3,1 Tem 1989,Türkiye,"1,73m",1,10,1,34,72
1977,18,Yasin Palaz,4,21 Haz 1988,Türkiye,"1,75m",2,75,1,35,72
1978,-,Ismail Zehir,6,29 Haz 2003,Türkiye,-,1,50,1,20,72
1979,6,Hasan Küccük,6,1 Eki 1988,Türkiye,"1,82m",1,50,1,35,72
1980,17,Emre Gündogdu,6,21 Oca 1999,Türkiye,"1,88m",1,50,1,24,72
1981,77,Alisan Durmus,16,24-Mar-02,Türkiye,-,,25,1,21,72
1982,19,Burak Baskaya,7,19 Haz 2001,Türkiye,"1,75m",2,100,1,22,72
1983,-,Serdarcan Eralp,7,3 Nis 1997,Türkiye,"1,75m",2,75,1,26,72
1984,-,Kerim Turan,7,19 Oca 2004,Türkiye,-,,10,1,19,72
1985,24,Yigit Yilmaz,7,30 Tem 2004,Türkiye,"1,83m",2,10,1,19,72
1986,7,Ahmet Sun,8,15-Mar-98,Türkiye,"1,85m",3,75,1,25,72
1987,8,Oguzhan Aydogan,8,4 Şub 1997,Almanya,"1,75m",2,50,1,26,72
1988,-,Ilter Ayyildiz,8,31 Tem 1992,Avusturya,"1,82m",3,25,1,31,72
1989,16,Atakan Üner,9,16 Haz 1999,Türkiye,"1,70m",2,150,1,24,72
1990,10,Sedat Cengiz,9,1 Ağu 1992,Türkiye,"1,82m",1,125,1,31,72
1991,11,Mehmet Bektas,9,12 Nis 1995,Türkiye,-,1,10,1,28,72
1992,27,Ilkay Isler,9,23-Mar-01,Türkiye,"1,72m",3,10,1,22,72
1993,12,Ibrahim Alan,11,15-May-94,Türkiye,-,2,50,1,29,72
1994,9,Yakup Zorlu,11,26-Mar-91,Türkiye,"1,87m",2,10,1,32,72
1995,20,Abdulkadir Sünger,1,24-May-00,Türkiye,"1,88m",1,175,1,23,73
1996,1,Ali Eren Yalcin,1,30-May-01,Türkiye,"1,87m",2,50,1,22,73
1997,-,Emre Cirkin,1,17-Mar-04,Türkiye,"1,87m",2,10,1,19,73
1998,-,Serefhan Saglik,1,8 Oca 2005,Türkiye,-,,10,1,18,73
1999,31,Ertugrul Bag,1,6 Ağu 2002,Türkiye,"1,90m",1,10,1,21,73
2000,4,Muhammet Özkal,2,26 Kas 1999,Türkiye,-,2,150,1,23,73
2001,3,Emre Yildirim,2,1 Oca 2002,Türkiye,"1,90m",3,25,1,21,73
2002,5,Emirhan Kascioglu,2,1 Oca 2001,Türkiye,-,2,25,1,22,73
2003,16,Eren Kiryolcu,2,21 Şub 2003,Türkiye,"1,88m",2,25,1,20,73
2004,42,Ahmet Tekin,2,25 Nis 2003,Türkiye,"1,87m",3,25,1,20,73
2005,2,Ramazan Karakurt,2,13 Oca 2004,Türkiye,-,,10,1,19,73
2006,24,Oktay Kisaoglu,2,27 Ağu 2004,Türkiye,-,,10,1,19,73
2007,26,Gökhan Süzen,3,12 Tem 1987,Türkiye,"1,80m",1,25,1,36,73
2008,27,Emre Saglik,4,14 Eyl 1997,Türkiye,"1,82m",2,100,1,26,73
2009,66,Berkant Gündem,4,6-Mar-03,Türkiye,-,2,100,1,20,73
2010,22,Kemal Cetinkaya,4,1 Şub 2005,Türkiye,"1,74m",2,10,1,18,73
2011,6,Mehmet Eren Singin,5,1-May-03,Türkiye,-,,25,1,20,73
2012,25,Yusuf Emre Inanir,5,27 Ağu 2004,Türkiye,-,,25,1,19,73
2013,10,Samet Emre Gündüz,6,5 Nis 2004,Türkiye,"1,78m",2,50,1,19,73
2014,-,Alaattin Öner,7,30-Mar-04,Türkiye,-,1,50,1,19,73
2015,14,Turac Böke,8,21 Haz 1999,Türkiye,-,2,150,1,24,73
2016,7,Alihan Kalkan,8,21-May-99,Türkiye,"1,82m",1,25,1,24,73
2017,17,Deniz Kodal,8,1 Oca 2002,Türkiye,"1,77m",2,25,1,21,73
2018,-,Mehmet Ali Ulaman,9,3 Nis 2003,Türkiye,-,2,50,1,20,73
2019,77,Emre Furtana,9,29 Ağu 2004,Türkiye,"1,80m",2,25,1,19,73
2020,-,Oguzhan Sari,11,1 Oca 2004,Türkiye,-,,25,1,19,73
2021,99,Emre Burgaz,11,16 Şub 2004,Türkiye,-,,25,1,19,73
2022,18,Murat Arda Ayhan,13,16 Şub 2005,Türkiye,-,,10,1,18,74
2023,-,Kaan Cinkaya,1,6 Oca 2004,Türkiye,"1,90m",2,75,1,19,74
2024,34,Eray Birnican,1,20 Tem 1988,Türkiye,"1,88m",2,50,1,35,74
2025,1,Hüseyin Yilmaz,1,17 Oca 1996,Türkiye,"1,88m",2,25,1,27,74
2026,-,Eray Dursun,1,3-Mar-01,Türkiye,"1,90m",2,10,1,22,74
2027,-,Yigit Yakut,1,9 Ağu 2004,Türkiye,"1,91m",2,10,1,19,74
2028,5,Alpay Celebi,2,4 Nis 1999,Türkiye,"1,95m",2,125,1,24,74
2029,21,Erman Bulucu,2,9-Mar-89,Türkiye,"1,86m",2,100,1,34,74
2030,68,Volkan Altinsoy,2,6 Ağu 1990,Türkiye,-,1,100,1,33,74
2031,3,Canberk Özdemir,3,6 Haz 1996,Türkiye,-,1,125,1,27,74
2032,39,Hüseyin Karabey,4,27 Tem 2003,Türkiye,-,2,100,1,20,74
2033,27,Furkan Seker,4,17-Mar-92,Türkiye,"1,80m",2,50,1,31,74
2034,30,Tarik Mayhos,4,1 Tem 1990,Türkiye,"1,77m",2,50,1,33,74
2035,4,Hamza Ok,5,23 Nis 1994,Türkiye,-,2,10,1,29,74
2036,6,Tugkan Kamisoglu,5,14 Haz 1998,Türkiye,-,3,10,1,25,74
2037,83,Görkem Yilmaz,5,31-Mar-04,Türkiye,-,,10,1,19,74
2038,20,Oguz Kocabal,6,13 Kas 1989,Türkiye,"1,85m",2,50,1,33,74
2039,10,Erdi Sehit,6,30-Mar-96,Türkiye,-,1,10,1,27,74
2040,55,Ali Gündogdu,7,13 Eyl 2001,Almanya,"1,75m",2,25,1,22,74
2041,-,Mustafa Demirel,7,6 Kas 2000,Türkiye,-,,10,1,22,74
2042,88,Taha Aydinli,8,1 Haz 2003,Türkiye,-,,25,1,20,74
2043,11,Okan Baydemir,8,26-Mar-90,Türkiye,"1,77m",2,10,1,33,74
2044,92,Melik Derin,9,15 Eyl 1992,Türkiye,-,2,50,1,31,74
2045,76,Bilal Gündogdu,9,26 Eki 2000,Almanya,"1,82m",1,10,1,22,74
2046,7,Ünal Durmushan,10,20 Eki 2003,Türkiye,-,2,10,1,19,74
2047,22,Alperen Pak,11,5 Ara 1995,Türkiye,"1,88m",2,50,1,27,74
2048,9,Eren Bayraktar,11,1 Oca 2004,Türkiye,-,,25,1,19,74
2049,17,Mehmet Akyüz,11,2 Oca 1986,Türkiye,"1,87m",2,25,1,37,74
2050,13,Tunay Meral,1,16 Haz 1995,Türkiye,"1,88m",2,150,1,28,75
2051,1,Arda Ünal,1,5 Ağu 2001,Türkiye,"1,80m",2,25,1,22,75
2052,71,Eran Senol,1,12 Şub 2003,Türkiye,"1,83m",2,10,1,20,75
2053,4,Burak Bozbey,2,1 Oca 2003,Türkiye,"1,84m",1,50,1,20,75
2054,22,Burak Enes Fistikcioglu,2,10 Eki 2004,Türkiye,"1,92m",2,10,1,19,75
2055,54,Ensar Akgün,2,5 Ağu 2000,Türkiye,"1,92m",2,10,1,23,75
2056,16,Yasin Yildiz,3,15 Oca 2000,Türkiye,"1,75m",1,10,1,23,75
2057,88,Ridvan Dönmez,3,18 Şub 2003,Türkiye,"1,82m",1,10,1,20,75
2058,77,Murat Sevik,4,25-Mar-02,Türkiye,-,2,50,1,21,75
2059,2,Mahmut Sat,4,28 Nis 2002,Türkiye,"1,85m",2,10,1,21,75
2060,6,Enes Tayfun,5,17 Kas 2002,Türkiye,"1,84m",2,25,1,20,75
2061,-,Mehmet Kutlu,5,21 Eki 2005,Türkiye,"1,85m",2,10,1,17,75
2062,5,Oguzhan Ayaydin,5,13 Haz 2001,Türkiye,"1,85m",3,10,1,22,75
2063,8,Mücahit Aslan,6,13 Nis 2000,Türkiye,"1,73m",2,175,1,23,75
2064,24,Erdem Aygül,6,17-Mar-01,Türkiye,"1,82m",1,150,1,22,75
2065,47,Rojhat Saglam,6,1 Oca 2004,Türkiye,"1,83m",2,25,1,19,75
2066,-,Osmancan Öztürk,6,14 Eki 2004,Türkiye,-,1,10,1,19,75
2067,14,Kamil Fidan,6,29 Ara 2002,Türkiye,"1,85m",2,10,1,20,75
2068,45,Ceyhun Coban,6,25 Kas 2004,Türkiye,"1,78m",2,10,1,18,75
2069,10,Kenan Fakili,7,3 Eyl 2002,Türkiye,"1,71m",2,100,1,21,75
2070,99,Özgür Kazar,7,21 Şub 1999,Türkiye,"1,73m",3,50,1,24,75
2071,30,Ayberk Karaca,7,6 Eyl 2005,Türkiye,"1,69m",1,10,1,18,75
2072,7,Mehmet Refik Can,8,29 Tem 2000,Türkiye,"1,77m",2,10,1,23,75
2073,17,Erkan Sentürk,9,18 Şub 2000,Türkiye,-,3,25,1,23,75
2074,19,Hüseyin Emir Ikiz,9,7 Ağu 2003,Türkiye,"1,83m",1,10,1,20,75
2075,23,Ahmet Demirli,11,7 Ağu 2000,Türkiye,"1,82m",2,50,1,23,75
2076,-,Osman Destan,11,9 Oca 2003,Türkiye,"1,80m",2,25,1,20,75
2077,9,Arda Colak,11,8 Ara 2004,Türkiye,-,1,10,1,18,75
2078,74,Ibrahim Bagci,1,9 Eyl 2000,Türkiye,"1,87m",2,25,1,23,76
2079,-,Mürsel Üstün,1,18 Şub 2004,Türkiye,"1,87m",2,10,1,19,76
2080,48,Emre Cigdem,1,4 Oca 2001,Türkiye,"1,87m",2,10,1,22,76
2081,60,Soykan Alp Aydin,1,13 Ara 2000,Türkiye,"1,90m",2,10,1,22,76
2082,2,Ismet Kavustu,2,11 Oca 1994,Türkiye,"1,82m",2,10,1,29,76
2083,5,Ahmet Yilmaz,2,24 Oca 2003,Türkiye,"1,93m",2,10,1,20,76
2084,28,Sertan Yigenoglu,2,4 Oca 1995,Türkiye,"1,90m",1,10,1,28,76
2085,29,Süleyman Emre Ödemis,2,29 Haz 2004,Türkiye,"1,85m",1,10,1,19,76
2086,57,Baran Okutan,2,13 Ağu 2002,Türkiye,-,,10,1,21,76
2087,4,Aras Aydin,3,14 Nis 2000,Türkiye,"1,84m",1,25,1,23,76
2088,-,Tolga Cokkosan,3,6 Nis 1995,Türkiye,"1,75m",1,10,1,28,76
